ident,type,name,longitude,latitude,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,
03MN,small_airport,Nauerth Land Ranch Airport,-95.2247009277344,43.6251983642578,1435,NA,US,US-MN,Lakefield,03MN,,03MN,
03MO,small_airport,Cahoochie Airport,-93.1315994262695,37.8844985961914,1010,NA,US,US-MO,Urbana,03MO,,03MO,
03MS,heliport,Vicksburg Medical Center Heliport,-90.8832015991211,32.3188018798828,110,NA,US,US-MS,Vicksburg,03MS,,03MS,
03MT,small_airport,Cascade Airport,-111.72200012207,47.2708015441895,3580,NA,US,US-MT,Cascade,03MT,,03MT,
03MU,small_airport,Mc Donnell Airport,-94.4124984741,38.4925003052,874,NA,US,US-MO,Archie,03MU,,03MU,
03NC,small_airport,Pilots Ridge Airport,-77.9041976928711,34.1043014526367,35,NA,US,US-NC,Carolina Beach,03NC,,03NC,
03ND,small_airport,Olafson Brothers Airport,-97.8290023803711,48.6263999938965,1045,NA,US,US-ND,Edinburg,03ND,,03ND,
03NE,small_airport,Hyde Ranch Airport,-99.3311996459961,41.5463981628418,2430,NA,US,US-NE,Comstock,03NE,,03NE,
03NH,heliport,Lorden Heliport,-71.124397277832,42.8153991699219,400,NA,US,US-NH,Milford,03NH,,03NH,
03NJ,heliport,At&T Heliport,-74.410697937012,40.668701171875,360,NA,US,US-NJ,Berkeley Heights,03NJ,,03NJ,
03NV,small_airport,Llama Ranch Airport,-115.297996520996,40.584400177002,6120,NA,US,US-NV,Ruby Valley,03NV,,03NV,
03NY,small_airport,Talmage Field,-72.716796875,40.9584007263184,95,NA,US,US-NY,Riverhead,03NY,,03NY,
03OH,small_airport,Gibbs Field,-83.0174026489258,41.418399810791,580,NA,US,US-OH,Fremont,03OH,,03OH,
03OI,heliport,Marymount Hospital Heliport,-81.5998001098633,41.4208984375,890,NA,US,US-OH,Garfield Heights,03OI,,03OI,
03OK,small_airport,Sahoma Lake Airport,-96.1613998413086,36.0411987304687,890,NA,US,US-OK,Sapulpa,03OK,,03OK,
03OR,small_airport,Powwatka Ridge Airport,-117.484001159668,45.8554000854492,3340,NA,US,US-OR,Troy,03OR,,03OR,
03PA,heliport,Collegeville Heliport,-75.4656982421875,40.162899017334,197,NA,US,US-PA,Collegeville,03PA,,03PA,
03PN,heliport,M.P. Metals Heliport,-76.180806,41.066861,479,NA,US,US-PA,Berwick,03PN,,03PN,
03PR,small_airport,Sun View Field Airport,-94.921703,39.065947,980,NA,US,US-KS,Bonner Springs,03PR,,03PR,
03PS,small_airport,Ziggy's Field,-77.9056015014649,40.8499984741211,1050,NA,US,US-PA,Bellefonte,03PS,,03PS,
03S,small_airport,Sandy River Airport,-122.228996276855,45.401798248291,704,NA,US,US-OR,Sandy,03S,,03S,
03SC,heliport,Seacoast Medical Center Heliport,-78.6619033813477,33.8650016784668,73,NA,US,US-SC,Little River,03SC,,03SC,
03TA,closed,Gay Hill Farm Airport,-96.500198,30.262699,505,NA,US,US-TX,Gay Hill,,,,
03TE,small_airport,Barronena Ranch Airport,-98.6695022583008,27.4911003112793,600,NA,US,US-TX,Hebbronville,03TE,,03TE,
03TN,heliport,Eagles Landing Heliport,-83.5793991088867,35.9225006103516,1000,NA,US,US-TN,Sevierville,03TN,,03TN,
03TS,heliport,Shannon Medical Center Heliport,-100.438003540039,31.4598999023437,1825,NA,US,US-TX,San Angelo,03TS,,03TS,
03TX,heliport,M D K Field,-95.3071975708008,29.581600189209,50,NA,US,US-TX,Pearland,03TX,,03TX,
03UT,small_airport,A Z Minerals Corporation Airport,-109.986000061035,37.1208000183105,5315,NA,US,US-UT,Mexican Hat,03UT,,03UT,
03VA,closed,Whipoorwill Springs Airport,-77.5796966552734,38.6646003723145,250,NA,US,US-VA,Nokesville,03VA,,03VA,
03WA,small_airport,Spangle Field,-117.372001647949,47.4081993103027,2440,NA,US,US-WA,Spangle,03WA,,03WA,
03WI,small_airport,Zink Airport,-88.883945,44.028873,880,NA,US,US-WI,Berlin,03WI,,03WI,
03WN,small_airport,Aerostone Ranch Airport,-120.669998168945,45.875,2320,NA,US,US-WA,Goldendale,03WN,,03WN,
03XS,small_airport,Creekside Airport,-100.753997802734,31.3180999755859,2100,NA,US,US-TX,Mertzon,03XS,,03XS,
04AA,small_airport,Phil's Airport,-150.811387,60.535833,250,NA,US,US-AK,Soldotna,04AA,,04AA,
04AL,heliport,Anniston AHP (Anniston Army Depot),-85.96720123,33.62639999,686,NA,US,US-AL,Anniston,04AL,,04AL,
04AR,heliport,Saline Memorial Hospital Heliport,-92.586047,34.574319,430,NA,US,US-AR,Benton,04AR,,04AR,
04AZ,small_airport,Chinle Airport,-109.551002502441,36.1542015075684,5515,NA,US,US-AZ,Chinle,04AZ,,04AZ,
04CA,small_airport,Gray Butte Field,-117.675003,34.5639,3020,NA,US,US-CA,Palmdale,KGXA,,04CA,
04CL,small_airport,Hunt's Sky Ranch Airport,-116.44100189209,33.0816993713379,2310,NA,US,US-CA,Julian,04CL,,04CL,
04CT,heliport,Shingle Mill Heliport,-73.0523986816406,41.7551002502441,880,NA,US,US-CT,Harwinton,04CT,,04CT,
04F,small_airport,De Leon Municipal Airport,-98.5252990722656,32.0988006591797,1293,NA,US,US-TX,De Leon,04F,,04F,
04FA,small_airport,Richards Field,-80.5150985717773,25.5587005615234,9,NA,US,US-FL,Homestead,04FA,,04FA,
04FD,heliport,Tampa General Hospital Brandon Healthplex Heliport,-82.336981,27.929372,37,NA,US,US-FL,Brandon,04FD,,04FD,
04FL,small_airport,Cross Creek Farms Airport,-81.2220001220703,29.2394008636475,30,NA,US,US-FL,Ormond,04FL,,04FL,
04I,small_airport,Columbus Southwest Airport,-83.1887969970703,39.9112014770508,920,NA,US,US-OH,Columbus,04I,,04I,
04IA,small_airport,Middlekoop Airport,-92.0546035766602,41.0882987976074,801,NA,US,US-IA,Packwood,04IA,,04IA,
04ID,small_airport,Lanham Field,-116.537002563477,43.8777008056641,2343,NA,US,US-ID,Emmett,04ID,,04ID,
04II,small_airport,Turkey Run Airport,-84.9941024780273,41.1305999755859,765,NA,US,US-IN,New Haven,04II,,04II,
04IL,small_airport,Schertz Aerial Service - Hudson Airport,-89.0070037842,40.6375007629,755,NA,US,US-IL,Hudson,04IL,,04IL,
04IN,seaplane_base,Lake Gage Seaplane Base,-85.113056,41.701389,954,NA,US,US-IN,Angola,04IN,,04IN,
04IS,small_airport,Van Gorder Airport,-88.5690002441406,40.1786003112793,728,NA,US,US-IL,Mansfield,04IS,,04IS,
04KS,heliport,Robinson Industries Heliport,-95.2197036743164,38.9789009094238,835,NA,US,US-KS,Lawrence,04KS,,04KS,
04KY,small_airport,Natchez Trace Farm Airport,-85.7893981933594,37.1351013183594,710,NA,US,US-KY,Hiseville,04KY,,04KY,
04LA,heliport,St James Heliport,-90.702222,30.051111,10,NA,US,US-LA,Lutcher,04LA,,04LA,
04LL,small_airport,Brunner Airport,-88.28759765625,42.136100769043,750,NA,US,US-IL,West Dundee,04LL,,04LL,
04LS,heliport,La National Guard Heliport,-91.1053009033203,30.4461002349854,52,NA,US,US-LA,Baton Rouge,04LS,,04LS,
04MA,closed,Goddard Field (Airport),-71.1391983032,42.8097991943,200,NA,US,US-MA,Haverhill,04MA,,04MA,
04MD,heliport,Chesapeake City Heliport,-75.821403503418,39.5181007385254,40,NA,US,US-MD,Chesapeake City,04MD,,04MD,
04ME,small_airport,Beech Hill Airport,-69.8938980102539,44.6666984558105,625,NA,US,US-ME,Mercer,04ME,,04ME,
04MI,small_airport,Rapids Airway Airport,-84.628303527832,42.5345001220703,880,NA,US,US-MI,Eaton Rapids,04MI,,04MI,
04MN,small_airport,Helblad Airport,-94.686897277832,47.9858016967773,1195,NA,US,US-MN,Kelliher,04MN,,04MN,
04MO,small_airport,Airpark Private Airport,-91.4514999389649,39.3012008666992,767,NA,US,US-MO,Vandalia,04MO,,04MO,
04MS,small_airport,Nick's Flying Service Inc Airport,-90.8373031616,32.9396018982,100,NA,US,US-MS,Rolling Fork,04MS,,04MS,
04MT,small_airport,Pluhar Airport,-106.488095,47.1374977778,2715,NA,US,US-MT,Cohagen,04MT,,04MT,
04NC,heliport,Western Wake Medical Center Heliport,-78.7822036743,35.739200592,445,NA,US,US-NC,Cary,04NC,,04NC,
04NE,small_airport,Mc Connell Field Airport,-101.299003601,41.1599998474,3035,NA,US,US-NE,Sarben,04NE,,04NE,
04NJ,small_airport,Emmanuel Airport,-75.2334976196,39.5968017578,155,NA,US,US-NJ,Elmer,04NJ,,04NJ,
04NV,small_airport,Kingston Ranch Airport,-115.665000916,35.7555007935,2620,NA,US,US-NV,Sandy Valley,04NV,,04NV,
04NY,small_airport,Klaverack Airport,-73.6961975098,42.262298584,250,NA,US,US-NY,Hudson,04NY,,04NY,
04OG,heliport,Teufel Heliport,-123.085556,45.530833,185,NA,US,US-OR,Forest Grove,04OG,,04OG,
04OH,closed,Bossow Airport,-81.100701,41.2477,1080,NA,US,US-OH,Garrettsville,,,,
04OK,heliport,Stillwater Medical Center Heliport,-97.079498291,36.1152992249,984,NA,US,US-OK,Stillwater,04OK,,04OK,
04OR,small_airport,Collins Landing Strip,-120.200996399,44.7499008179,1500,NA,US,US-OR,Mitchell,04OR,,04OR,
04PA,heliport,S & C Distribution Center Heliport,-75.2287979126,39.8792991638,50,NA,US,US-PA,Philadelphia,04PA,,04PA,
04PN,heliport,Strawbridge & Clothier Exton Heliport,-75.63021,40.0306619,320,NA,US,US-PA,Exton,04PN,,04PN,
04SC,heliport,Emergency Helipad,-82.6069030762,34.8405990601,994,NA,US,US-SC,Easley,04SC,,04SC,
04SD,heliport,Cheyenne River Health Center Heliport,-101.243011,44.993124,2437,NA,US,US-SD,Eagle Butte,04SD,,04SD,
04TA,heliport,Capitol National Bank Building Heliport,-97.7446975708,30.2710416667,540,NA,US,US-TX,Austin,04TA,,04TA,
04TE,heliport,Veterans Affairs Medical Center Heliport,-95.3873977661,29.7001991272,49,NA,US,US-TX,Houston,04TE,,04TE,
04TN,small_airport,Hensley Airpark,-82.6789016724,36.1833000183,1430,NA,US,US-TN,Chuckey,04TN,,04TN,
04TS,heliport,Hummingbird Heliport,-97.6061019897,30.5534992218,690,NA,US,US-TX,Hutto,04TS,,04TS,
04TX,small_airport,Pocock Airport,-97.3688964844,31.7322006226,565,NA,US,US-TX,China Spring,04TX,,04TX,
04UT,small_airport,Navajo Mountain Airport,-110.794998169,37.0083007812,6160,NA,US,US-UT,Navajo Mountain Trdng Post,04UT,,04UT,
04V,small_airport,Saguache Municipal Airport,-106.1743889,38.0990833,7826,NA,US,US-CO,Saguache,04V,,04V,
04VA,heliport,Russell County Medical Center Heliport,-82.078,36.898,2004,NA,US,US-VA,Lebanon,04VA,,04VA,
04VG,small_airport,Manquin Flight Park Ultralightport,-77.2117996216,37.7144012451,50,NA,US,US-VA,Manquin,04VG,,04VG,
04VT,small_airport,Lightning Bolt Field Airport,-72.2636032104,44.4011001587,2156,NA,US,US-VT,Cabot,04VT,,04VT,
04W,small_airport,Field of Dreams Airport,-92.895401001,46.0228004456,1021,NA,US,US-MN,Hinckley,04W,,04W,
04WA,small_airport,Ox Meadows Airport,-117.43699646,47.5817985535,2345,NA,US,US-WA,Spokane,04WA,,04WA,
04WI,small_airport,Dutch Gap Airstrip,-88.0167007446,42.523399353,760,NA,US,US-WI,Bristol,04WI,,04WI,
04WN,small_airport,Stillwater Creek Airport,-119.641667,46.963889,1510,NA,US,US-WA,Royal City,04WN,,04WN,
04WV,heliport,West Virginia Univ. Hosp. Inc. Gnd. Pad #2 Heliport,-79.9561111111,39.6536111111,1137,NA,US,US-WV,Morgantown,04WV,,04WV,
04XS,heliport,Napiers Heliport,-97.1425018311,32.5820999146,625,NA,US,US-TX,Mansfield,04XS,,04XS,
05AK,small_airport,Wasilla Creek Airpark,-149.1880035,61.66830063,620,NA,US,US-AK,Palmer,05AK,,05AK,
05AL,heliport,Allen Stagefield Army Heliport,-85.6496963501,31.2311992645,365,NA,US,US-AL,Fort Rucker/Wicksburg,05AL,,05AL,
05AR,small_airport,Ozark Skies Airpark,-93.57025,36.000633,1900,NA,US,US-AR,Kingston,05AR,,05AR,
05AZ,heliport,Yuma Regional Medical Center Heliport,-114.634002686,32.682800293,200,NA,US,US-AZ,Yuma,05AZ,,05AZ,
05B,seaplane_base,Van Buren Seaplane Base,-67.9319992065,47.1589012146,440,NA,US,US-ME,Van Buren,05B,,05B,
05CA,heliport,Lost Hills Sheriff's Station Heliport,-118.713996887,34.1377983093,888,NA,US,US-CA,Calabasas,05CA,,05CA,
05CL,small_airport,Pope Valley Airport,-122.39099884,38.6106987,618,NA,US,US-CA,Pope Valley,05CL,,05CL,
05CO,small_airport,Rancho De Aereo Airport,-104.9844228,40.2149839,4978,NA,US,US-CO,Mead,05CO,,05CO,
05CT,heliport,O And G Heliport,-73.1162033081,41.7737007141,600,NA,US,US-CT,Torrington,05CT,,05CT,
05FA,small_airport,Melanie's Airport,-86.2182998657227,30.9188995361328,295,NA,US,US-FL,Florala,05FA,,05FA,
05FD,heliport,Aventura Heliport,-80.1391983032227,25.9608993530273,6,NA,US,US-FL,North Miami Beach,05FD,,05FD,
05FL,small_airport,Charlton Strip,-81.4083023071289,26.523099899292,36,NA,US,US-FL,La Belle,05FL,,05FL,
05GA,small_airport,Raju Airport,-84.7144012451172,32.0713996887207,625,NA,US,US-GA,Richland,05GA,,05GA,
05IA,small_airport,Spotts Field,-93.0682983398438,43.1375007629395,1155,NA,US,US-IA,Nora Springs,05IA,,05IA,
05ID,small_airport,Running Creek Ranch Airport,-114.835999,45.914101,2969,NA,US,US-ID,Grangeville,05ID,,05ID,
05II,small_airport,Reichhart Airport,-84.997200012207,41.0287017822266,795,NA,US,US-IN,New Haven,05II,,05II,
05IL,small_airport,Classic Landings Airport,-88.0167007446289,41.1567001342773,635,NA,US,US-IL,Bonfield,05IL,,05IL,
05IN,small_airport,Cooper Airport,-86.5042037963867,39.6419982910156,860,NA,US,US-IN,Belleville,05IN,,05IN,
05IS,small_airport,Hardy Airport,-89.2639999389649,39.7258987426758,605,NA,US,US-IL,Mount Auburn,05IS,,05IS,
05KS,small_airport,Darbro Field,-95.9591979980469,37.2662010192871,945,NA,US,US-KS,Elk City,05KS,,05KS,
05KY,small_airport,Cartersville Airport,-84.40720367,37.53689957,1070,NA,US,US-KY,Berea,05KY,,05KY,
05LA,small_airport,Greg's Flying Service Airport,-91.6977996826172,32.2653007507324,76,NA,US,US-LA,Baskin,05LA,,05LA,
05LL,heliport,Midwest Heliport,-87.9350967407227,41.7489013671875,710,NA,US,US-IL,Willowbrook,05LL,,05LL,
05LS,small_airport,Grass Roots Airport,-92.4757995605469,31.2521991729736,83,NA,US,US-LA,Alexandria,05LS,,05LS,
05M,heliport,Pauls Valley General Hospital Heliport,-97.213996,34.7197,911,NA,US,US-OK,Pauls Valley,,,,
05MA,heliport,Bentley Heliport,-70.9123001098633,42.6912002563477,80,NA,US,US-MA,Ipswich,05MA,,05MA,
05MD,small_airport,Breezecroft Airport,-76.2052001953125,39.2500991821289,20,NA,US,US-MD,Chestertown,05MD,,05MD,
05ME,small_airport,Drisko Airport,-67.559196472168,44.6570014953613,70,NA,US,US-ME,Jonesboro,05ME,,05ME,
05MN,heliport,Northern Pines Medical Center Heliport,-92.2302778,47.5175001,1446,NA,US,US-MN,Aurora,05MN,,05MN,
05MO,heliport,Portageville Community Heliport,-89.6800994873047,36.4297981262207,272,NA,US,US-MO,Portageville,05MO,,05MO,
05MS,heliport,Va Medical Center Jackson Heliport,-90.168098449707,32.3189010620117,359,NA,US,US-MS,Jackson,05MS,,05MS,
05NC,closed,Brunswick Community Hospital Heliport,-78.2911,34.008099,63,NA,US,US-NC,Supply,,,,
05NE,small_airport,Mc Kay Airport,-98.3089981079,41.7221984863,2010,NA,US,US-NE,Spalding,05NE,,05NE,
05NH,heliport,Stumpfield Heliport,-70.9514007568359,42.9239006042481,200,NA,US,US-NH,Kensington,05NH,,05NH,
05NJ,heliport,Paulus Hook Pier Heliport,-74.0315017700195,40.7140007019043,7,NA,US,US-NJ,Jersey City,05NJ,,05NJ,
05NV,small_airport,Baker Ranches Airport,-114.088219,39.0311,5180,NA,US,US-NV,Baker,05NV,,05NV,
05NY,heliport,Oswego County At Pulaski Heliport,-76.090202331543,43.5519981384277,445,NA,US,US-NY,Pulaski,05NY,,05NY,
05OI,small_airport,Dorlon Airpark,-81.9626007080078,41.2883987426758,830,NA,US,US-OH,Columbia Station,05OI,,05OI,
05OK,small_airport,Hawk Haven Airport,-97.567497253418,35.853401184082,1075,NA,US,US-OK,Crescent,05OK,,05OK,
05OR,small_airport,Peacock Ranch Airport,-117.350997924805,45.4415016174316,3500,NA,US,US-OR,Enterprise,05OR,,05OR,
05PA,heliport,Philadelphia Market Street Heliport,-75.1781997680664,39.9547996520996,110,NA,US,US-PA,Philadelphia,05PA,,05PA,
05PN,heliport,State Police Area Iii Heliport,-76.8580017089844,40.3000984191895,485,NA,US,US-PA,Harrisburg,05PN,,05PN,
05PS,small_airport,Mills Brothers Airport,-77.8619003295898,40.1427993774414,1210,NA,US,US-PA,Burnt Cabins,05PS,,05PS,
05S,small_airport,Vernonia Airfield,-123.241996765137,45.8515014648438,647,NA,US,US-OR,Vernonia,05S,,05S,
05TA,small_airport,Brandes Air Field,-96.2650985717773,29.8090991973877,276,NA,US,US-TX,Sealy,05TA,,05TA,
05TE,small_airport,Hilde-Griff Field,-97.7913970947266,30.7220993041992,950,NA,US,US-TX,Georgetown,05TE,,05TE,
05TN,closed,Thurmond Glenn Field,-89.552903,35.556998,285,NA,US,US-TN,Covington,,,,
05TS,small_airport,Dew Drop Airport,-97.3585968017578,33.1292991638184,750,NA,US,US-TX,Justin,05TS,,05TS,
05TX,small_airport,Circle 'A' Ranch Airport,-97.4041976928711,32.1291999816895,608,NA,US,US-TX,Blum,05TX,,05TX,
05UT,small_airport,Oljato Airport,-110.317001342773,37.0332984924316,4838,NA,US,US-UT,Oljato,05UT,,05UT,
05V,small_airport,Blanca Airport,-105.552001953125,37.4110984802246,7720,NA,US,US-CO,Blanca,05V,,05V,
05VA,small_airport,Providence Airport,-78.4186019897461,37.2242012023926,445,NA,US,US-VA,Farmville,05VA,,05VA,
05VT,heliport,Port of Highgate Springs Heliport,-73.0867004394531,45.0133018493652,68,NA,US,US-VT,Highgate Springs,05VT,,05VT,
05WA,heliport,Sacred Heart Medical Center Helistop,-117.414001464844,47.6482009887695,2220,NA,US,US-WA,Spokane,05WA,,05WA,
05WI,small_airport,Ames Private Airport,-88.7459030151367,42.6511001586914,958,NA,US,US-WI,Darien,05WI,,05WI,
05WN,small_airport,Flat Creek Field,-118.0475,48.702222,1570,NA,US,US-WA,Kettle Falls,05WN,,05WN,
05XS,small_airport,Johnson Memorial Airport,-91.5431976318359,33.0792999267578,105,NA,US,US-AR,Wilmot,05XS,,05XS,
05Y,small_airport,Henning Municipal Airport,-95.4394989013672,46.3037986755371,1455,NA,US,US-MN,Henning,05Y,,05Y,
06AK,small_airport,June Lake Airpark,-149.575331,61.627619,425,NA,US,US-AK,Wasilla,06AK,,06AK,
06AL,heliport,Brown Stagefield Army Heliport,-85.9723968505859,31.3883991241455,415,NA,US,US-AL,Fort Rucker/New Brockton,06AL,,06AL,
06AR,small_airport,Bondair Airport,-92.1848983764648,35.5444984436035,499,NA,US,US-AR,Higden,06AR,,06AR,
06AZ,heliport,Mercy Gilbert Medical Center Heliport,-111.752998352051,33.2858009338379,1280,NA,US,US-AZ,Gilbert,06AZ,,06AZ,
06B,seaplane_base,Lucky Landing Marina and Seaplane Base,-68.8050003052,44.9070014954,115,NA,US,US-ME,Bangor,06B,,06B,
06CA,heliport,Sce Solar I Heliport,-116.833999633789,34.8708000183105,1942,NA,US,US-CA,Yermo,06CA,,06CA,
06CL,heliport,Abc7-Tv Heliport,-118.289001464844,35.1571998596191,520,NA,US,US-CA,Glendale,06CL,,06CL,
06CO,small_airport,Jecan Airport,-103.69100189209,37.3875007629395,5100,NA,US,US-CO,Branson,06CO,,06CO,
06FA,small_airport,William P Gwinn Airport,-80.3289031982422,26.9083995819092,28,NA,US,US-FL,Jupiter,06FA,,06FA,
06FD,small_airport,Grass Roots Airpark,-81.8850021362305,28.6417007446289,105,NA,US,US-FL,Mascotte,06FD,,06FD,
06FL,heliport,Morton Plant Hospital Heliport,-82.8042984008789,27.9533996582031,3,NA,US,US-FL,Clearwater,06FL,,06FL,
06GA,heliport,Smith Heliport,-84.1621017456055,33.7533988952637,1065,NA,US,US-GA,Redan,06GA,,06GA,
06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,-86.6911010742188,38.4333992004395,536,NA,US,US-IN,French Lick,06I,,06I,
06IA,small_airport,Rich Field,-91.8342971801758,41.8414001464844,880,NA,US,US-IA,Walford,06IA,,06IA,
06ID,small_airport,Larkin Airport,-116.359001159668,43.4626998901367,2750,NA,US,US-ID,Kuna,06ID,,06ID,
06IL,small_airport,Humm Airport,-88.8699035644531,41.5994987487793,708,NA,US,US-IL,Earlville,06IL,,06IL,
06IN,small_airport,Ellis Fly-In Airport,-87.303596496582,39.2827987670898,575,NA,US,US-IN,Blackhawk,06IN,,06IN,
06IS,small_airport,Sinele Strip,-91.274299621582,40.5463981628418,695,NA,US,US-IL,Nauvoo,06IS,,06IS,
06KS,heliport,Riverside Hospital Airlift Heliport,-97.3724975585938,37.69580078125,1332,NA,US,US-KS,Wichita,06KS,,06KS,
06KY,heliport,Falcon Heliport,-83.3451995849609,37.5259017944336,751,NA,US,US-KY,Jackson,06KY,,06KY,
06LA,heliport,Panther Helicopters Inc Heliport,-90.0278015136719,29.8460006713867,,NA,US,US-LA,Belle Chasse,06LA,,06LA,
06LL,closed,Hammersmith Heliport,-88.496901,41.8736,812,NA,US,US-IL,Elburn,,,,
06LS,heliport,Tembec Heliport,-91.320198059082,30.7078990936279,85,NA,US,US-LA,St Francisville,06LS,,06LS,
06MA,heliport,The Barn Heliport,-71.609001159668,42.690601348877,210,NA,US,US-MA,Pepperell,06MA,,06MA,
06MD,heliport,Bayview Heliport,-76.5463027954102,39.2914009094238,132,NA,US,US-MD,Baltimore,06MD,,06MD,
06ME,heliport,Barker Heliport,-70.844275,44.415247,649,NA,US,US-ME,Bethel,06ME,,06ME,
06MI,heliport,W A Foote Memorial Hospital Heliport,-84.3914031982422,42.2510986328125,978,NA,US,US-MI,Jackson,06MI,,06MI,
06MN,small_airport,Pike Field Airport,-92.4167022705,47.6519012451,1463,NA,US,US-MN,Virginia,06MN,,06MN,
06MO,small_airport,Noahs Ark Airport,-94.8043975830078,39.230598449707,755,NA,US,US-MO,Waldron,06MO,,06MO,
06MT,small_airport,Torgerson Airport,-112.109001159668,48.5583000183105,3541,NA,US,US-MT,Ethridge,06MT,,06MT,
06N,small_airport,Randall Airport,-74.3916015625,41.431999206543,523,NA,US,US-NY,Middletown,06N,,06N,
06NC,small_airport,Tailwinds Airport,-78.9302978515625,34.8274993896484,163,NA,US,US-NC,St. Pauls,06NC,,06NC,
06ND,small_airport,Fitterer's Strip,-101.668998718262,46.7489013671875,2180,NA,US,US-ND,Glen Ullin,06ND,,06ND,
06NE,heliport,St Marys Hospital Heliport,-95.861701965332,40.6800003051758,1015,NA,US,US-NE,Nebraska City,06NE,,06NE,
06NH,small_airport,Cole Farm Airport,-70.9730987548828,42.9283981323242,160,NA,US,US-NH,Kensington,06NH,,06NH,
06NJ,closed,Chemical Bank - New Jersey Na Heliport,-74.999603,39.950102,25,NA,US,US-NJ,Moorestown,,,,
06NV,small_airport,Silver Creek Airport,-114.150277,39.098333,5556,NA,US,US-NV,Baker,06NV,,06NV,
06NY,small_airport,Murphy Field,-76.4452972412109,42.8428001403809,1100,NA,US,US-NY,Auburn,06NY,,06NY,
06O1,heliport,Saint Elizabeth Medical Center Heliport,-80.6569976806641,41.1147994995117,1020,NA,US,US-OH,Youngstown,06O1,,06O1,
06OH,small_airport,Hal Joy Airfield,-80.5912017822266,41.5097999572754,1160,NA,US,US-OH,Williamsfield,06OH,,06OH,
06OI,small_airport,Green Acres Airport,-84.3822021484375,39.7347984313965,915,NA,US,US-OH,New Lebanon,06OI,,06OI,
06OK,heliport,Albert Lodge Heliport,-94.8336029052734,36.5416984558105,900,NA,US,US-OK,Grove,06OK,,06OK,
06OR,small_airport,Hayden Mountain Airport,-123.080001831055,45.4650993347168,850,NA,US,US-OR,Forest Grove,06OR,,06OR,
